unique_word,count,stem,syllables,length,weights
astonish,2,8.0,7.0,8.0,0.992859121579838
therizinosaurs,2,13.0,0.0,14.0,0.992859121579838
orally,2,4.0,5.0,6.0,0.992859121579838
arises,2,4.0,5.0,6.0,0.992859121579838
disarmed,2,6.0,7.0,8.0,0.992859121579838
highhanded,2,8.0,0.0,10.0,0.992859121579838
sumpter,2,7.0,6.0,7.0,0.992859121579838
see…,2,4.0,0.0,4.0,0.992859121579838
because…,2,8.0,0.0,8.0,0.992859121579838
due’,2,4.0,0.0,4.0,0.992859121579838
